Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 0-10 Female,-0.002376738,0.008426217,0.99644124,0.972059575,1.021434,-0.001186117,0.001386596,0.989616456,0.966229556,1.013569,0.000934485,0.001025231,1.017913776,0.979782778,1.057529,0.00284983,0.007349108,1.00342565,0.986230375,1.020921
Age 0-10 Male,0.008027257,0.007408156,1.012113669,0.990308178,1.034399,0.00064357,0.001220892,1.005679483,0.984723361,1.027082,0.001368468,0.000906237,1.026341864,0.99228256,1.06157,0.003863686,0.006514058,1.004647188,0.989372237,1.020158
Age 11-60 All,-0.01136903,0.004228343,0.983091044,0.970945565,0.995388,-0.002267745,0.000742503,0.98024165,0.967768041,0.992876,-0.000382178,0.000477245,0.992764918,0.975276766,1.010567,-0.006862128,0.003919516,0.991799257,0.982698171,1.000985
Age 11-60 Female,-0.01261529,0.005521441,0.98125498,0.965454821,0.997314,-0.001991473,0.000967657,0.982627707,0.966363607,0.999166,-0.000955454,0.00062488,0.982010158,0.959422098,1.00513,-0.007423368,0.005133554,0.991131517,0.979236433,1.003171
Age 11-60 Male,-0.010066448,0.005705213,0.985013756,0.968629592,1.001675,-0.002570065,0.001004466,0.977637265,0.960845549,0.994722,0.000219902,0.000641312,1.004186879,0.98048854,1.028458,-0.00631342,0.005269066,0.992452522,0.980229112,1.004828
Age 60+All,-0.001398048,0.007611056,0.997905125,0.975823473,1.020486,0.000643009,0.001348496,1.005674519,0.982553602,1.02934,-0.00099004,0.00085628,0.981365058,0.950565102,1.013163,-0.004626336,0.007034598,0.994463778,0.978145372,1.011054
Age 60+ Female,0.009961629,0.009855266,1.01505464,0.986065952,1.044896,0.002571998,0.001740283,1.022891665,0.992644367,1.054061,-0.000240408,0.00111697,0.995442664,0.95488562,1.037722,0.002495596,0.009087766,1.002999204,0.981788166,1.024668
Age 60+ Male,-0.01687742,0.01151774,0.975001636,0.942538713,1.008583,-0.002028309,0.002050227,0.982309233,0.948179513,1.017667,-0.001975898,0.00128356,0.963153905,0.918198357,1.010311,-0.01442143,0.01068236,0.982843168,0.958456955,1.00785
All: LAG 3,0.000793228,0.00345007,1.00119055,0.991086598,1.011398,8.60E-05,0.000596388,1.000757086,0.990515563,1.011105,9.99E-05,0.000395761,1.001899903,0.987242042,1.016775,-0.000435262,0.003108219,0.999477822,0.992197751,1.006811
Female,-0.002570708,0.004417586,0.996151363,0.983297298,1.009173,3.96E-05,0.000762644,1.000348541,0.987276039,1.013594,-0.000683885,0.000507283,0.98709024,0.968617934,1.005915,-0.000670678,0.003991211,0.99919551,0.989859622,1.008619
Male,0.004095871,0.004438269,1.006162718,0.993119078,1.019378,0.000130882,0.00076834,1.001152425,0.987972351,1.014508,0.000866463,0.000508329,1.016599056,0.997535667,1.036027,-0.000219562,0.003988182,0.99973656,0.990402673,1.009158
Warm All,0.002987318,0.004292049,1.004491032,0.991895374,1.017247,0.001229749,0.000938565,1.010880559,0.994647796,1.027378,-7.31E-05,0.000419668,0.998612064,0.983126641,1.014341,-0.000713797,0.004963925,0.99914381,0.987546487,1.010877
Warm Female,-0.005523313,0.005710695,0.991749256,0.975237339,1.008541,9.70E-05,0.001249436,1.000853964,0.979516034,1.022657,-0.001038378,0.00055801,0.980464165,0.960300066,1.001052,-0.003134681,0.006630529,0.996245449,0.980829515,1.011904
Warm Male,0.011287758,0.005649601,1.01707579,1.000321862,1.03411,0.002330845,0.001236221,1.020723241,0.999189425,1.042721,0.000869204,0.000552494,1.016652,0.99594823,1.037786,0.001588578,0.006517311,1.001908112,0.986667257,1.017384
Cold All,-0.000622557,0.005636401,0.9990666,0.982647465,1.01576,-0.000357142,0.000797713,0.996862084,0.983240231,1.010673,0.000822559,0.000902266,1.015751387,0.982188764,1.050461,0.000309204,0.004094475,1.000371114,0.990783574,1.010051
Cold Female,0.004013854,0.006975935,1.006038942,0.985615985,1.026885,0.000304761,0.000987289,1.002685496,0.985755562,1.019906,0.000946057,0.001119012,1.018137607,0.976581643,1.061462,0.001351596,0.005090899,1.001623231,0.989701517,1.013689
Cold Male,-0.005356246,0.007121056,0.99199782,0.971445342,1.012985,-0.001029002,0.001007843,0.990985657,0.973907944,1.008363,0.000683966,0.001138074,1.013080161,0.971041063,1.056939,-0.000779422,0.00515044,0.999065131,0.98703563,1.011241
Age 0-10 All,0.01080745,0.00608807,1.016343289,0.998313673,1.034699,0.001827351,0.00100744,1.016210679,0.998705203,1.034023,0.000534523,0.000738194,1.010207684,0.982814969,1.038364,0.007738035,0.005223785,1.009328887,0.997003797,1.021806
Age 0-10 Female,0.009618462,0.008450206,1.014532275,0.989638145,1.040053,0.002438138,0.001393204,1.021687441,0.997428943,1.046536,-0.000625867,0.00102484,0.988178951,0.951175668,1.026622,0.007719114,0.007254068,1.009305971,0.992231699,1.026674
Age 0-10 Male,0.01169753,0.00744114,1.017701136,0.995678707,1.040211,0.001368071,0.001234809,1.012111786,0.990783771,1.033899,0.001397655,0.000901618,1.026911183,0.993003779,1.061976,0.007753733,0.006382213,1.009347901,0.994309766,1.024613
Age 11-60 All,-0.005224849,0.0042283,0.992193358,0.979935549,1.004604,-0.000903503,0.000745067,0.992080698,0.979413122,1.004912,-0.000325213,0.000474597,0.993840004,0.976429196,1.011561,-0.004744252,0.003896017,0.994323073,0.985253279,1.003476
Age 11-60 Female,-0.011062727,0.005527828,0.983542833,0.967687664,0.999658,-0.001426127,0.000970333,0.987528504,0.971138464,1.004195,-0.001178725,0.000623161,0.977853149,0.955421867,1.000811,-0.009432376,0.005112642,0.988744966,0.976926573,1.000706
Age 11-60 Male,0.000968139,0.005703939,1.001453263,0.984799342,1.018389,-0.000336922,0.0010095,0.997039477,0.979829434,1.014552,0.000560769,0.000637082,1.010711573,0.987014723,1.034977,0.000128511,0.005235602,1.000154225,0.98791371,1.012546
Age 60+All,0.001930495,0.00762198,1.002899939,0.980676265,1.025627,-0.000430801,0.001355554,0.996216128,0.973194184,1.019783,0.000881625,0.000850489,1.016891958,0.985189436,1.049615,-0.004311269,0.007070367,0.994839837,0.978432942,1.011522
Age 60+ Female,0.006453362,0.009866111,1.009727046,0.980859233,1.039444,0.000632911,0.001742499,1.005585156,0.97581232,1.036266,0.00089595,0.001112822,1.017168768,0.975877277,1.060207,0.01303152,0.008995698,1.015760735,0.99449515,1.037481
Age 60+ Male,-0.004350019,0.011522127,0.993496213,0.960405122,1.027727,-0.001952541,0.002069077,0.982964414,0.948503499,1.018677,0.00085954,0.001267471,1.016465344,0.969602234,1.065593,-0.029736465,0.010947513,0.964945402,0.940416602,0.990114
All: LAG 4,0.011284869,0.003450938,1.017071382,1.006804593,1.027443,0.00214549,0.000597364,1.019059672,1.008613865,1.029614,0.000443764,0.000396453,1.008467161,0.993687614,1.023467,0.008193041,0.003057141,1.009880139,1.002644745,1.017168
Female,0.006115393,0.004415978,1.009215291,0.996197363,1.022403,0.001698689,0.000764657,1.01506075,1.001761208,1.028537,-0.000342002,0.000506281,0.993523029,0.974966719,1.012433,0.006968647,0.003930738,1.008397439,0.99911767,1.017763
Male,0.016412347,0.004438417,1.024924058,1.011636761,1.038386,0.002587889,0.000768557,1.023034717,1.009562786,1.036686,0.001225397,0.000510248,1.023555697,1.004290084,1.043191,0.009369802,0.003914201,1.011307211,1.002039639,1.02066
Warm All,0.01371124,0.004262011,1.020779815,1.008068927,1.033651,0.003190561,0.000928569,1.028474809,1.012134006,1.045079,0.000880505,0.000420024,1.016870318,1.001088493,1.032901,0.010163787,0.004890896,1.012271226,1.000693397,1.023983
Warm Female,0.005908093,0.005660177,1.008901525,0.992251396,1.025831,0.0022819,0.001234458,1.020283694,0.998789522,1.04224,-7.07E-05,0.000556016,0.998657602,0.978191974,1.019551,0.01032965,0.006492391,1.012472724,0.997129604,1.028052
Warm Male,0.021376597,0.005629003,1.032584513,1.015636619,1.049815,0.004081031,0.001226785,1.036565737,1.014862855,1.058733,0.001819824,0.000555311,1.035181378,1.013993885,1.056812,0.00994763,0.006460677,1.012008688,0.996746946,1.027504
Cold All,0.008825679,0.005680618,1.013326536,0.996543489,1.030392,0.001609105,0.000804457,1.014260853,1.00028489,1.028432,-0.000873148,0.000903243,0.983547041,0.951013918,1.017193,0.007188068,0.004029347,1.00866299,0.99914902,1.018268
Cold Female,0.00884041,0.007041189,1.013348927,0.992587131,1.034545,0.001648085,0.000997782,1.014608829,0.997297064,1.032221,-0.000994327,0.001120747,0.981285126,0.941172509,1.023107,0.005869414,0.005034887,1.007068159,0.995212738,1.019065
Cold Male,0.008855771,0.007155271,1.013372276,0.992277136,1.034916,0.001570946,0.001013044,1.013920323,0.99635799,1.031792,-0.000733563,0.001136437,0.986158983,0.945294641,1.02879,0.008422679,0.005037039,1.010158465,0.998261612,1.022197
Age 0-10 All,0.02512841,0.006067372,1.038411992,1.020052954,1.057101,0.004111983,0.001005943,1.036848113,1.019013442,1.054995,0.001450914,0.000734542,1.027950862,1.000213045,1.056458,0.012070755,0.005123531,1.014590321,1.002437327,1.026891
Age 0-10 Female,0.02552012,0.008409893,1.039022305,1.013647381,1.065032,0.005075675,0.001389563,1.045678482,1.020914462,1.071043,0.000263143,0.001019166,1.005012236,0.967583043,1.043889,0.01321878,0.007087636,1.015989014,0.999192742,1.033068
Age 0-10 Male,0.024952224,0.007438472,1.038137597,1.015680903,1.061091,0.003397396,0.001236495,1.03034849,1.008606847,1.052559,0.002350679,0.000898211,1.045675304,1.011276631,1.081244,0.011173508,0.006284367,1.013498503,0.99862832,1.02859
Age 11-60 All,0.004206771,0.004244206,1.006330107,0.993851173,1.018966,0.00092954,0.00074913,1.008213499,0.995270179,1.021325,5.89E-05,0.000476809,1.001119726,0.983500368,1.019055,0.00676454,0.003833974,1.008150484,0.999100346,1.017283
Age 11-60 Female,-0.002969551,0.005531262,0.995555579,0.97949687,1.011878,-1.29E-05,0.000974187,0.999886486,0.98322598,1.016829,-0.000694957,0.000622435,0.98688261,0.964270268,1.010025,0.003195595,0.005024108,1.003842076,0.992049783,1.015775
Age 11-60 Male,0.011852137,0.005727558,1.017937178,1.000939626,1.035223,0.001940586,0.001013579,1.017223805,0.999595028,1.035163,0.000857557,0.000642302,1.016427047,0.992403259,1.041032,0.010478612,0.005147158,1.012653724,1.000468328,1.024988
Age 60+All,0.008100954,0.007618663,1.01222556,0.989804888,1.035154,0.001926271,0.001356847,1.017095671,0.993569055,1.041179,8.92E-06,0.00085284,1.000169494,0.968903478,1.032444,0.004008957,0.007009081,1.004822339,0.988393274,1.021524
Age 60+ Female,0.00563886,0.009891143,1.008494162,0.979589502,1.038252,0.001340609,0.001756785,1.011867223,0.981666473,1.042997,-5.09E-06,0.001110794,0.999903295,0.95938514,1.042133,0.008340313,0.009066685,1.010058627,0.988747323,1.031829
Age 60+ Male,0.01151792,0.0114553,1.017426989,0.983732074,1.052276,0.002763173,0.002048026,1.024613965,0.989051941,1.061455,1.53E-05,0.001276533,1.000290742,0.953851396,1.048991,-0.001942756,0.010586797,0.997671408,0.973135979,1.022825
All: LAG 5,0.009148703,0.003462558,1.013817648,1.003549418,1.024191,0.001560534,0.000599657,1.013827426,1.003395567,1.024368,0.000558279,0.000397589,1.010663758,0.99580989,1.025739,0.000340099,0.003063626,1.000408202,0.993225521,1.007643
Female,0.005065529,0.004420171,1.007627234,0.994617528,1.020807,0.001214933,0.0007665,1.010748768,0.997474014,1.0242,-6.88E-05,0.000506919,0.998693654,0.980017487,1.017726,0.000380612,0.003930889,1.000456839,0.991249791,1.009749
Male,0.013176948,0.0044497,1.019962051,1.006705687,1.033393,0.001899348,0.000769755,1.016854727,1.003443443,1.030445,0.001178411,0.000511152,1.022642342,1.003360141,1.042295,0.000302135,0.003915677,1.000362628,0.99119191,1.009618
Warm All,0.012124247,0.00430747,1.01835275,1.005537685,1.031331,0.002148702,0.000936954,1.019088477,1.002751774,1.035691,0.001114105,0.000423498,1.021393626,1.005411519,1.03763,-0.000115702,0.004905021,0.999861167,0.988392442,1.011463
Warm Female,0.007454368,0.005675167,1.011244299,0.994511677,1.028258,0.001855099,0.001234687,1.01645885,0.995041325,1.038337,0.000416599,0.000557847,1.00794679,0.98722348,1.029105,0.000708934,0.006470798,1.000851083,0.98573414,1.0162
Warm Male,0.016730574,0.005692584,1.025413413,1.008394704,1.042719,0.002439543,0.001237598,1.021700073,1.000121896,1.043744,0.001801436,0.000559285,1.034819778,1.013489686,1.056599,-0.000926668,0.006462428,0.998888616,0.983820682,1.014187
Cold All,0.005625071,0.005631891,1.008473303,0.991912726,1.02531,0.001262767,0.000801083,1.011174321,0.997298925,1.025243,-0.001271227,0.000894976,0.976136044,0.944138678,1.009218,0.000283467,0.004016057,1.000340218,0.990935725,1.009834
Cold Female,0.003576756,0.007004908,1.005379552,0.984886084,1.026299,0.001025451,0.000997782,1.009064808,0.991847637,1.026581,-0.001481678,0.00111069,0.97224069,0.932847094,1.013298,0.000181638,0.005028481,1.000217989,0.988458103,1.012118
Cold Male,0.007711383,0.007085114,1.011634232,0.99077961,1.032928,0.001502303,0.001006713,1.01330804,0.995865053,1.031057,-0.00105108,0.001129014,0.98022757,0.939868787,1.022319,0.00042111,0.00502,1.00050546,0.988761916,1.012388
Age 0-10 All,0.02481861,0.006066295,1.037929554,1.019582274,1.056607,0.003931086,0.001002075,1.035198874,1.017460449,1.053247,0.001570244,0.000735937,1.030284148,1.002431293,1.058911,0.00672947,0.005131289,1.008108058,0.996014535,1.020348
Age 0-10 Female,0.026367023,0.008433133,1.040343071,1.014866547,1.066459,0.004321745,0.001389324,1.038763804,1.01416772,1.063956,0.001456148,0.001024147,1.028053092,0.989582223,1.06802,0.011761163,0.007080196,1.01421346,0.997463996,1.031244
Age 0-10 Male,0.023715226,0.007425506,1.036213122,1.013836705,1.059083,0.003641107,0.001228939,1.032560605,1.010904022,1.054681,0.001663887,0.000899041,1.032118879,0.998135307,1.067259,0.002923835,0.006307013,1.003514764,0.988738399,1.018512
Age 11-60 All,0.004364865,0.00425557,1.006568778,0.994053672,1.019241,0.000785161,0.000751784,1.006933342,0.993960955,1.020075,0.000244435,0.000478514,1.004655066,0.986910822,1.022718,-0.000359557,0.00382475,0.999568625,0.990617017,1.008601
Age 11-60 Female,0.000531095,0.005524026,1.00079696,0.984674653,1.017183,0.000534817,0.00097436,1.004717482,0.987973531,1.021745,-0.000414976,0.00062241,0.992146457,0.969414408,1.015412,-0.001380459,0.00499449,0.998344821,0.986685837,1.010142
Age 11-60 Male,0.008469643,0.005749665,1.012785509,0.995809255,1.030051,0.001058245,0.001017513,1.009356053,0.991796327,1.027227,0.000940495,0.00064488,1.018030018,0.993872921,1.042774,0.000723013,0.005135344,1.000867992,0.988851892,1.01303
Age 60+All,-0.006236546,0.007611389,0.990688801,0.968765883,1.013108,-0.001415366,0.00136474,0.987622024,0.964645834,1.011145,-7.42E-05,0.000847108,0.998591193,0.967581034,1.030595,-0.013483617,0.007029673,0.983949858,0.967815188,1.000354
Age 60+ Female,-0.012843808,0.009869945,0.980918686,0.952863755,1.0098,-0.002163672,0.001766887,0.981139808,0.95169033,1.011501,-0.000912171,0.001105198,0.982818073,0.943188783,1.024112,-0.015675266,0.009180808,0.981365491,0.960401762,1.002787
Age 60+ Male,0.002898941,0.011439457,1.00435788,0.971141018,1.038711,-0.000342772,0.002055896,0.996988151,0.962254329,1.032976,0.001023707,0.001262956,1.019640825,0.972794863,1.068743,-0.01053389,0.01047359,0.98743889,0.963411593,1.012065
All: LAG 6,0.002544425,0.003449647,1.00382393,0.993694638,1.014056,-3.91E-05,0.00059949,0.999655979,0.989372789,1.010046,0.000671485,0.000396201,1.012839948,0.998005681,1.027895,-0.001691987,0.003034765,0.997971675,0.990873748,1.00512
Female,0.001535039,0.00439181,1.002305211,0.989446718,1.015331,-0.000402564,0.000763166,0.996463704,0.983433115,1.009667,0.000819812,0.000504191,1.015698373,0.996805469,1.034949,-0.003712391,0.003871247,0.995555039,0.986531481,1.004661
Male,0.003536713,0.004440136,1.005319166,0.992281015,1.018529,0.000319144,0.000771579,1.002812415,0.989555202,1.016247,0.000524486,0.000510355,1.010015052,0.991000355,1.029395,0.000298417,0.003898523,1.000358165,0.991227479,1.009573
Warm All,0.003780395,0.00431735,1.005686701,0.993002183,1.018533,3.40E-06,0.000938192,1.00002992,0.983977729,1.016344,0.000685596,0.000424537,1.013111536,0.997220436,1.029256,-0.004290496,0.00485224,0.994864636,0.983575317,1.006284
Warm Female,0.002470832,0.005666464,1.003713125,0.987130375,1.020574,-0.000470055,0.001232059,0.995872059,0.974932503,1.017261,0.000684438,0.000556538,1.013089246,0.992308578,1.034305,-0.002067174,0.006348528,0.997522465,0.982738372,1.012529
Warm Male,0.005090076,0.00569205,1.007664336,0.990941762,1.024669,0.000472303,0.00123578,1.004164916,0.982987901,1.025798,0.000688303,0.000560704,1.013163645,0.992227503,1.034542,-0.006522933,0.006416048,0.992203036,0.97734256,1.007289
Cold All,0.001825098,0.005591931,1.002741398,0.986390824,1.019363,2.47E-05,0.000801091,1.000217384,0.986492203,1.014134,0.000780949,0.00088757,1.014948661,0.981949816,1.049056,-0.000233547,0.003988184,0.999719783,0.990386047,1.009141
Cold Female,0.001886776,0.006941786,1.002834173,0.982574917,1.023511,-0.000180243,0.000994541,0.998415119,0.98143452,1.01569,0.001460551,0.001101831,1.0281391,0.986806095,1.071203,-0.004167087,0.004976334,0.995011977,0.98343391,1.006726
Cold Male,0.001802003,0.007053744,1.002706661,0.982126655,1.023718,0.000230869,0.001010384,1.002033712,0.984722448,1.019649,0.000117384,0.001119612,1.002232785,0.961304508,1.044904,0.003643589,0.00500458,1.004381879,0.992628836,1.016274
Age 0-10 All,0.013290645,0.006064776,1.020136016,1.002107744,1.038489,0.001553851,0.001005277,1.013767804,0.996341579,1.031499,0.001595738,0.000736482,1.030783324,1.002896619,1.059445,0.008372363,0.005081778,1.010097474,0.998096308,1.022243
Age 0-10 Female,0.016224806,0.008420449,1.024635776,0.999581177,1.050318,0.002003395,0.001391971,1.0177862,0.993641462,1.042518,0.001804495,0.001024961,1.034879924,0.996123391,1.075144,0.010147114,0.006996851,1.012250973,0.99572909,1.029047
Age 0-10 Male,0.011046073,0.007423344,1.016707138,0.994758264,1.03914,0.001201994,0.001232814,1.010633687,0.989370864,1.032353,0.001443777,0.00089969,1.027811478,0.993945709,1.062831,0.006998652,0.00625876,1.008433748,0.993697722,1.023388
Age 11-60 All,-0.003696447,0.004231486,0.994470673,0.98217553,1.00692,-0.000992902,0.000749674,0.991300524,0.978565148,1.004202,0.000116095,0.000476223,1.00220824,0.98459121,1.02014,-0.005202927,0.003798986,0.993775938,0.984935889,1.002695
Age 11-60 Female,-0.002738423,0.005486552,0.99590079,0.979965318,1.012095,-0.001010632,0.00096858,0.991145869,0.974725263,1.007843,0.000376539,0.000618737,1.007179894,0.984238016,1.030657,-0.007873095,0.004946614,0.990596775,0.979138525,1.002189
Age 11-60 Male,-0.00472388,0.005720993,0.992939225,0.976377935,1.009781,-0.000973154,0.001017611,0.991472809,0.974222551,1.009029,-0.000161019,0.000642362,0.996945314,0.973379812,1.021081,-0.002457997,0.005114045,0.997054749,0.98513378,1.00912
Age 60+All,0.002613784,0.007526325,1.003928372,0.981958022,1.02639,-0.000454378,0.00135497,0.996009457,0.97300209,1.019561,0.001051277,0.000839191,1.020175083,0.98878614,1.05256,-0.012845819,0.006854997,0.98470322,0.968954198,1.000708
Age 60+ Female,-0.007730506,0.009753537,0.988471213,0.960528949,1.017226,-0.002867493,0.001748951,0.975081776,0.946106776,1.004944,0.000971824,0.001093992,1.018636182,0.977970663,1.060993,-0.015265189,0.008816652,0.981848532,0.961697822,1.002421
Age 60+ Male,0.01705718,0.01134433,1.025915895,0.992263522,1.06071,0.002962008,0.002052472,1.026408351,0.990708073,1.063395,0.001177147,0.001256349,1.022617782,0.975875128,1.071599,-0.009526823,0.010455864,0.988632912,0.964616776,1.013247
All: LAG 7,0.009003951,0.003472065,1.013597544,1.0033035,1.023997,0.001337766,0.000600093,1.011841908,1.001422948,1.022369,0.000758192,0.000399925,1.014509909,0.99951256,1.029732,0.005264216,0.003042377,1.006337054,0.99916174,1.013564
Female,0.005460902,0.004424177,1.008224994,0.99519585,1.021425,0.000439941,0.000764802,1.003878985,0.990723471,1.017209,0.000870486,0.000509307,1.016676764,0.997575585,1.036144,0.005743632,0.003885044,1.006916165,0.997757254,1.016159
Male,0.012509513,0.004456335,1.018941425,1.005678708,1.032379,0.00222616,0.000769758,1.019783355,1.006333394,1.033413,0.00064663,0.000513461,1.012361753,0.99318799,1.031906,0.004825458,0.003895537,1.005807347,0.996633925,1.015065
Warm All,0.008644594,0.004391846,1.013051326,1.000054865,1.026217,0.001231387,0.000947202,1.01089513,0.994513969,1.027546,0.000928595,0.000431574,1.017799868,1.001572725,1.03429,0.002806113,0.004919633,1.003373011,0.991829917,1.01505
Warm Female,0.007409961,0.005765138,1.011176942,0.994182424,1.028462,0.000895114,0.001242189,1.007908108,0.986543092,1.029736,0.000876219,0.000566309,1.016787514,0.995568661,1.038459,0.00817508,0.006452146,1.009858373,0.994649016,1.0253
Warm Male,0.00986195,0.005760661,1.014902882,0.997858877,1.032238,0.001562112,0.001242754,1.013841504,0.992341045,1.035808,0.000981184,0.000566436,1.018817352,0.997551422,1.040537,-0.002421145,0.006449892,0.997098843,0.982086862,1.01234
Cold All,0.009834707,0.00558142,1.014861409,0.998344058,1.031652,0.001443759,0.000798874,1.012786132,0.998926677,1.026838,0.000223768,0.000889897,1.004260643,0.971525102,1.038099,0.006749139,0.003979115,1.008131852,0.998740882,1.017611
Cold Female,0.003843395,0.006927047,1.005781743,0.985505644,1.026475,0.000299521,0.000993604,1.002639262,0.985602749,1.01997,0.000903759,0.001100394,1.017319697,0.976473905,1.059874,0.004789658,0.004961955,1.005764139,0.994094577,1.017571
Cold Male,0.015812905,0.007033143,1.024002899,1.003046548,1.045397,0.002577651,0.001004371,1.022942552,1.005374328,1.040818,-0.000462503,0.001124812,0.991250941,0.950587033,1.033654,0.008715405,0.004992327,1.010513367,0.998717356,1.022449
Age 0-10 All,0.02226124,0.006062406,1.033955626,1.015690205,1.05255,0.0036316,0.000999193,1.032474223,1.014832931,1.050422,0.001246942,0.000737382,1.023974781,0.996238883,1.052483,0.019420272,0.005052068,1.023577994,1.011487341,1.035813
Age 0-10 Female,0.025190535,0.008403875,1.038508763,1.013164306,1.064487,0.00406521,0.001382466,1.036421431,1.01200051,1.061432,0.001460977,0.001022529,1.028147422,0.989732656,1.068053,0.022909101,0.006932679,1.027872283,1.011248049,1.04477
Age 0-10 Male,0.020016776,0.007449973,1.030480465,1.008155318,1.0533,0.003299927,0.00122975,1.029465111,1.007859353,1.051534,0.00107967,0.00090467,1.020725583,0.986910245,1.0557,0.01668522,0.00625884,1.020224054,1.00531555,1.035354
Age 11-60 All,0.000903234,0.004270632,1.001355769,0.988861688,1.014008,-0.000257452,0.000753046,0.997736987,0.98486164,1.010781,0.000471495,0.000480577,1.008998652,0.991101545,1.027219,-0.002919493,0.003822728,0.996502738,0.987583284,1.005503
Age 11-60 Female,-0.005455006,0.00554796,0.991850877,0.97580402,1.008162,-0.001786916,0.000974391,0.984398129,0.96799229,1.001082,0.000529457,0.00062678,1.010110452,0.986806207,1.033965,-0.004000084,0.004991187,0.995211401,0.983596652,1.006963
Age 11-60 Male,0.007577449,0.005741096,1.011431014,0.994502518,1.028648,0.001376119,0.001016435,1.012183468,0.994593047,1.030085,0.00040991,0.000643733,1.007818698,0.983945936,1.032271,-0.001778846,0.005114055,0.997867661,0.985936949,1.009943
Age 60+All,0.010702402,0.007546748,1.016183154,0.993884937,1.038982,0.001695865,0.00134685,1.015035525,0.99172755,1.038891,0.00087993,0.000851553,1.016859209,0.985118674,1.049622,0.001635705,0.006827697,1.001964774,0.986002985,1.018185
Age 60+ Female,0.010109101,0.009764107,1.015279203,0.986548468,1.044847,0.001300394,0.001739445,1.011509194,0.981612668,1.042316,0.001128737,0.001106018,1.021677621,0.980451492,1.064637,0.006337006,0.008828438,1.007633394,0.986926136,1.028775
Age 60+ Male,0.01172185,0.01139937,1.017738262,0.98419486,1.052425,0.002274709,0.002039289,1.020219132,0.98495806,1.056743,0.000562992,0.00127918,1.010754264,0.963734136,1.060068,-0.004639756,0.010312565,0.994447764,0.970617453,1.018863
All: LAG 8,0.008234687,0.003489167,1.012428632,1.002096073,1.022868,0.001369145,0.000603189,1.012121351,1.001646025,1.022706,0.000519061,0.000398838,1.00991095,0.995021864,1.025023,0.00112659,0.003048781,1.001352822,0.994198072,1.008559
Female,0.009308998,0.00443797,1.014061442,1.000916285,1.027379,0.001645997,0.000767111,1.014590186,1.001254429,1.028104,0.000478674,0.000506916,1.009136289,0.99026495,1.028367,0.004358927,0.003877511,1.005244416,0.99611836,1.014454
Male,0.007184098,0.004480479,1.010834419,0.997606408,1.024238,0.001098696,0.000774626,1.009715416,0.996314583,1.023296,0.000558353,0.000512258,1.010665179,0.99156797,1.03013,-0.002007649,0.003912151,0.997593721,0.988456584,1.006815
Warm All,0.007256001,0.00444943,1.010943448,0.99780509,1.024255,0.000948973,0.000965275,1.008385929,0.991736233,1.025315,0.000808291,0.00043233,1.015476062,0.999257835,1.031958,0.005511163,0.004968108,1.006635312,0.994941244,1.018467
Warm Female,0.009344021,0.005826263,1.014114717,0.996891659,1.031635,0.001763054,0.001265717,1.015635856,0.993703694,1.038052,0.000768364,0.000564262,1.014706001,0.993606326,1.036254,0.007566044,0.006512463,1.009120594,0.993781356,1.024697
Warm Male,0.005245525,0.005821767,1.007899324,0.990794921,1.025299,0.000167746,0.001260603,1.001477255,0.979937274,1.023491,0.00084888,0.000567613,1.01625949,0.995003337,1.03797,0.003550872,0.006490329,1.004270138,0.989056117,1.019718
Cold All,0.008209241,0.005552468,1.012389989,0.995997636,1.029052,0.00142541,0.000795028,1.012622609,0.998831648,1.026604,-0.000498071,0.000879605,0.990581288,0.958659007,1.023567,-0.001000567,0.003959766,0.99880004,0.989541029,1.008146
Cold Female,0.009220455,0.006878481,1.013926769,0.993628334,1.03464,0.001523456,0.000986194,1.013496682,0.996403023,1.030884,-0.000316381,0.001093532,0.994006792,0.954340865,1.035321,0.003075465,0.004914603,1.003697376,0.992162288,1.015367
Cold Male,0.007232973,0.007018311,1.010908528,0.990263336,1.031984,0.001332538,0.00100389,1.011795357,0.994426828,1.029467,-0.000675291,0.001107496,0.987251431,0.947362302,1.02882,-0.004976469,0.004991977,0.994046033,0.982443058,1.005786
Age 0-10 All,0.020433391,0.006059697,1.031124636,1.012917294,1.049659,0.00344553,0.000999838,1.030785017,1.013161316,1.048715,0.000989907,0.00073157,1.018986222,0.991600045,1.047129,0.009193679,0.005055394,1.011093496,0.999142496,1.023187
Age 0-10 Female,0.022213153,0.008428061,1.033881049,1.008577811,1.059819,0.003653511,0.001388319,1.032673321,1.008238925,1.0577,0.0011899,0.001015286,1.0228656,0.984913804,1.06228,0.008948189,0.00696937,1.010795684,0.994361823,1.027501
Age 0-10 Male,0.019026612,0.007439409,1.028951084,1.006690337,1.051704,0.003275957,0.001229154,1.029247983,1.007657141,1.051301,0.000836148,0.000898611,1.016013678,0.982576121,1.050589,0.009292769,0.006242334,1.011213731,0.996475579,1.02617
